sura_id,ayah_index,ayah_text,model_text,start_time,end_time,similarity_score,status,notes,overlap_status
91,1,وَٱلشَّمۡسِ وَضُحَىٰهَا,وَالشَّمْسِ وَضُحَاهَا,5.68,7.84,0.8461538461538461,Success,Last word matched,No Overlap
91,2,وَٱلۡقَمَرِ إِذَا تَلَىٰهَا,وَالْقَمَرِ إِذَا تَلَاهَا,8.71,11.35,0.875,Success,Last word matched,No Overlap
91,3,وَٱلنَّهَارِ إِذَا جَلَّىٰهَا,وَالنَّهَارِ إِذَا جَلَّاهَا,12.29,15.6,0.8823529411764706,Success,Last word matched,No Overlap
91,4,وَٱلَّيۡلِ إِذَا يَغۡشَىٰهَا,وَاللَّيْلِ إِذَا يَغْشَاهَا,16.53,19.36,0.8484848484848485,Success,Last word matched,No Overlap
91,5,وَٱلسَّمَآءِ وَمَا بَنَىٰهَا,وَالسَّمَاءِ وَمَا بَنَاهَا,20.36,24.13,0.8823529411764706,Success,Last word matched,No Overlap
91,6,وَٱلۡأَرۡضِ وَمَا طَحَىٰهَا,وَالْأَرْضِ وَمَا طَحَاهَا,24.98,27.73,0.875,Success,Last word matched,No Overlap
91,7,وَنَفۡسٖ وَمَا سَوَّىٰهَا,وَنَفْسٍ وَمَا سَوَّاهَا,28.69,31.99,0.9285714285714286,Success,Last word matched,No Overlap
91,8,فَأَلۡهَمَهَا فُجُورَهَا وَتَقۡوَىٰهَا,فَأَلْهَمَهَا فُجُورَهَا وَتَقْوَاهَا,32.97,37.02,0.9545454545454546,Success,Last word matched,No Overlap
91,9,قَدۡ أَفۡلَحَ مَن زَكَّىٰهَا,قَدْ أَفْلَحَ مَنْ زَكَّاهَا,38.02,41.32,0.9375,Success,Last word matched,No Overlap
91,10,وَقَدۡ خَابَ مَن دَسَّىٰهَا,وَقَدْ خَابَ مَنْ دَسَّاهَا,42.11,45.37,0.9375,Success,Last word matched,No Overlap
91,11,كَذَّبَتۡ ثَمُودُ بِطَغۡوَىٰهَآ,كَذَّبَتْ ثَمُودُ بِطَغْوَاهَا,46.48,49.6,0.9411764705882353,Success,Last word matched,No Overlap
91,12,إِذِ ٱنۢبَعَثَ أَشۡقَىٰهَا,إِذِ انْبَعَثَ أَشْقَاهَا,50.44,53.26,0.8666666666666667,Success,Last word matched,No Overlap
91,13,فَقَالَ لَهُمۡ رَسُولُ ٱللَّهِ نَاقَةَ ٱللَّهِ وَسُقۡيَٰهَا,فَقَالَ لَهُمْ رَسُولُ اللَّهِ نَاقَةَ اللَّهِ وَسُقْيَاهَا,54.19,60.28,0.9295774647887324,Success,Last word matched,No Overlap
91,14,فَكَذَّبُوهُ فَعَقَرُوهَا فَدَمۡدَمَ عَلَيۡهِمۡ رَبُّهُم بِذَنۢبِهِمۡ فَسَوَّىٰهَا,فَكَذَّبُوهُ فَعَقَرُوهَا فَدَمْدَمَ عَلَيْهِمْ رَبُّهُمْ بِذَنْبِهِمْ فَسَوَّاهَا,61.37,71.03,0.9777777777777777,Success,Last word matched,No Overlap
91,15,وَلَا يَخَافُ عُقۡبَٰهَا,وَلَا يَخَافُ عُقْبَاهَا,71.98,75.01,0.9655172413793104,Success,Last word matched,No Overlap
