sura_id,ayah_index,ayah_text,model_text,start_time,end_time,similarity_score,status,notes,overlap_status
93,1,وَٱلضُّحَىٰ,وَالضُّحَى,5.61,6.56,0.8333333333333334,Success,Last word matched,No Overlap
93,2,وَٱلَّيۡلِ إِذَا سَجَىٰ,وَاللَّيْلِ إِذَا سَجَى,7.45,9.74,0.8888888888888888,Success,Last word matched,No Overlap
93,3,مَا وَدَّعَكَ رَبُّكَ وَمَا قَلَىٰ,وَمَا وَدَّعَكَ رَبُّكَ وَمَا قَلَى,10.63,14.13,0.9743589743589743,Success,Last word matched,No Overlap
93,4,وَلَلۡأٓخِرَةُ خَيۡرٞ لَّكَ مِنَ ٱلۡأُولَىٰ,وَلَلْآخِرَةُ خَيْرٌ لَكَ مِنَ الْأُولَى,15.29,19.44,0.9583333333333334,Success,Last word matched,No Overlap
93,5,وَلَسَوۡفَ يُعۡطِيكَ رَبُّكَ فَتَرۡضَىٰٓ,وَلَسَوْفَ يُعْطِيكَ رَبُّكَ فَتَرْضَى,20.32,24.23,1.0,Success,Last word matched,No Overlap
93,6,أَلَمۡ يَجِدۡكَ يَتِيمٗا فَـَٔاوَىٰ,أَلَمْ يَجِدْكَ يَتِيمًا فَآوَى,25.29,29.27,0.9743589743589743,Success,Last word matched,No Overlap
93,7,وَوَجَدَكَ ضَآلّٗا فَهَدَىٰ,وَوَجَدَكَ ضَالًّا فَهَدَى,30.27,35.15,1.0,Success,Last word matched,No Overlap
93,8,وَوَجَدَكَ عَآئِلٗا فَأَغۡنَىٰ,وَوَجَدَكَ عَائِلًا فَأَغْنَى,36.15,40.68,1.0,Success,Last word matched,No Overlap
93,9,فَأَمَّا ٱلۡيَتِيمَ فَلَا تَقۡهَرۡ,فَأَمَّا الْيَتِيمَ فَلَا تَقْهَرْ,41.84,45.27,0.95,Success,Last word matched,No Overlap
93,10,وَأَمَّا ٱلسَّآئِلَ فَلَا تَنۡهَرۡ,وَأَمَّا السَّائِلَ فَلَا تَنْهَرْ,46.13,50.81,0.95,Success,Last word matched,No Overlap
93,11,وَأَمَّا بِنِعۡمَةِ رَبِّكَ فَحَدِّثۡ,وَأَمَّا بِنِعْمَةِ رَبِّكَ فَحَدِّثْ,51.83,55.99,1.0,Success,Last word matched,No Overlap
